OBJECTID,NAME_2,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
1640,Tippah,1640,1700,0.118055554611000,0,54,54,5.525294117650000,7.043558273260000,9393.000000000000000,43,0,25,5
1641,Tippecanoe,1641,2010,0.139583332217000,0,63,63,18.198009950199999,17.905072963599999,36578.000000000000000,60,7,46,10
1642,Tipton,1642,2762,0.191805554021000,0,57,57,10.422519913100000,9.498159417360000,28787.000000000000000,55,8,57,8
1643,Tishomingo,1643,1616,0.112222221324000,0,46,46,5.813118811880000,6.559021915720000,9394.000000000000000,39,0,34,5
1644,Titus,1644,1506,0.104583332497000,0,63,63,9.927622841970001,12.540164182400000,14951.000000000000000,60,0,41,6
1645,Todd,1645,11420,0.793055549211000,0,54,54,4.135639229420000,5.903655067440000,47229.000000000000000,51,0,37,0
1646,Tolland,1646,1667,0.115763887963000,5,61,56,23.001799640100000,12.831074369200000,38344.000000000000000,57,19,44,20
1647,Tom Green,1647,5471,0.379930552516000,0,62,62,4.422774629870000,11.937777528200000,24197.000000000000000,59,0,34,0
1648,Tompkins,1648,2012,0.139722221104000,0,60,60,13.360834990100001,11.398223541400000,26882.000000000000000,57,7,41,10
1649,Tooele,1649,28876,2.005277761740000,0,63,63,1.421007064690000,5.339929802430000,41033.000000000000000,61,0,51,0
1650,Toole,1650,8985,0.623958328342000,0,56,56,0.564830272677000,3.562690584830000,5075.000000000000000,47,0,21,0
1651,Toombs,1651,1317,0.091458332601700,0,62,62,9.293090356870000,12.342827117900001,12239.000000000000000,58,5,37,6
1652,Torrance,1652,12232,0.849444437649000,0,59,59,0.678629823414000,3.443196125910000,8301.000000000000000,52,0,24,0
1653,Towner,1653,4785,0.332291664008000,0,41,41,0.805224660397000,3.173969011510000,3853.000000000000000,32,0,21,0
1654,Towns,1654,639,0.044374999645000,0,41,41,6.297339593110000,7.768914570960000,4024.000000000000000,33,0,4,5
1655,Traill,1655,3823,0.265486108987000,0,51,51,4.580695788650000,7.108273931950000,17512.000000000000000,48,0,36,0
1656,Transylvania,1656,1408,0.097777776995600,0,55,55,5.317471590910000,8.591713196600001,7487.000000000000000,49,0,25,4
1657,Traverse,1657,2509,0.174236109717000,0,35,35,1.453965723400000,4.129525696670000,3648.000000000000000,29,0,24,0
1658,Travis,1658,3616,0.251111109102000,0,63,63,34.778207964600000,22.011059938599999,125758.000000000000000,60,63,5,33
1659,Treasure,1659,4273,0.296736108737000,0,9,9,0.112099227709000,0.822015194277000,479.000000000000000,7,0,4,0
1660,Trego,1660,3473,0.241180553626000,0,47,47,0.522315001440000,3.270267623220000,1814.000000000000000,35,0,12,0
1661,Trempealeau,1661,3128,0.217222220484000,0,53,53,8.756713554990000,6.790193842730000,27391.000000000000000,47,6,43,7
1662,Treutlen,1662,722,0.050138888487800,0,39,39,4.358725761770000,6.195576344730000,3147.000000000000000,32,0,18,5
1663,Trigg,1663,1810,0.125694443439000,0,45,45,3.316022099450000,5.550035356970000,6002.000000000000000,37,0,23,0
1664,Trimble,1664,600,0.041666666333300,0,47,47,9.273333333329999,6.068384372210000,5564.000000000000000,36,6,27,7
1665,Trinity,1665,15260,1.059722213740000,0,40,40,0.448492791612000,2.351800226980000,6844.000000000000000,36,0,31,0
1666,Tripp,1666,6716,0.466388885158000,0,52,52,0.537373436569000,3.248347251620000,3609.000000000000000,41,0,17,0
1667,Troup,1667,1604,0.111388887998000,0,63,63,16.316708229400000,16.215989004299999,26172.000000000000000,60,6,30,10
1668,Trousdale,1668,423,0.029374999765000,0,38,38,7.711583924350000,6.038257314150000,3262.000000000000000,29,6,16,6
1669,Trumbull,1669,2524,0.175277776376000,5,62,57,25.361331220299999,18.181015179799999,64012.000000000000000,58,9,5,17
1670,Tucker,1670,1643,0.114097221309000,0,26,26,2.295800365190000,4.773522085370000,3772.000000000000000,24,0,20,0
1671,Tulare,1671,18169,1.261736101020000,0,63,63,5.143871429360000,11.030855807700000,93459.000000000000000,61,0,50,0
1672,Tulsa,1672,2183,0.151597221009000,6,63,57,41.512597343099998,22.091006160199999,90622.000000000000000,58,63,26,52
1673,Tunica,1673,1753,0.121736110137000,0,62,62,5.960068454080000,11.770267316100000,10448.000000000000000,58,0,4,0
1674,Tuolumne,1674,8693,0.603680550726000,0,56,56,1.396871045670000,4.834150283180000,12143.000000000000000,53,0,33,0
1675,Turner,1675,3610,0.250694442439000,0,59,59,4.062326869810000,6.936853615000000,14665.000000000000000,52,0,24,0
1676,Tuscaloosa,1676,4866,0.337916663963000,0,63,63,12.076037813399999,15.908311230800001,58762.000000000000000,61,0,4,7
1677,Tuscarawas,1677,2259,0.156874998745000,0,61,61,15.661354581699999,12.837147572299999,35379.000000000000000,58,7,61,11
1678,Tuscola,1678,3373,0.234236109237000,0,53,53,9.638897124220000,6.242604321550000,32512.000000000000000,49,7,48,8
1679,Twiggs,1679,1300,0.090277777055600,0,49,49,6.908461538460000,5.222886537820000,8981.000000000000000,30,5,34,6
1680,Twin Falls,1680,7869,0.546458328962000,0,63,63,3.480620155040000,8.817189211460001,27389.000000000000000,60,0,57,0
1681,Tyler,1681,4308,0.299166664273000,0,50,50,2.782497678740000,5.250617868870000,11987.000000000000000,42,0,35,0
1682,Tyrrell,1682,1463,0.101597221409000,0,32,32,1.280246069720000,3.765612213990000,1873.000000000000000,25,0,17,0
1683,Uinta,1683,8400,0.583333328667000,0,63,63,2.893452380950000,7.244157250610000,24305.000000000000000,60,0,41,0
1684,Uintah,1684,17589,1.221458323560000,0,62,62,2.418159076700000,6.310973272670000,42533.000000000000000,60,0,49,0
1685,Ulster,1685,4713,0.327291664048000,0,61,61,11.077021005700001,11.737284756899999,52206.000000000000000,59,0,4,8
1686,Umatilla,1686,13966,0.969861103352000,0,61,61,2.184877559790000,6.816263825410000,30514.000000000000000,59,0,59,0
1687,Unicoi,1687,689,0.047847221839400,0,57,57,7.541364296080000,11.714000599300000,5196.000000000000000,50,0,17,5
1688,Union,1688,49587,3.443541639120000,0,63,63,5.179119527300000,11.004362503999999,256817.000000000000000,61,0,47,0
1689,Upshur,1689,3507,0.243541664718000,0,59,59,7.818648417450000,8.265667574289999,27420.000000000000000,55,0,50,6
1690,Upson,1690,1180,0.081944443788900,0,61,61,7.602542372880000,11.653929008400000,8971.000000000000000,56,0,4,6
1691,Upton,1691,4384,0.304444442009000,0,44,44,2.532618613140000,5.725736962460000,11103.000000000000000,40,0,4,0
1692,Utah,1692,8497,0.590069439724000,0,63,63,11.932682123099999,18.514324612599999,101392.000000000000000,61,0,4,5
1693,Uvalde,1693,5418,0.376249996990000,0,61,61,1.287559985230000,5.810403939110000,6976.000000000000000,55,0,4,0
1694,Val Verde,1694,11323,0.786319438154000,0,62,62,1.051223174070000,6.230537412300000,11903.000000000000000,59,0,29,0
1695,Valdez-Cordova,1695,235364,16.344722091500000,0,53,53,0.065825699767200,1.147411401430000,15493.000000000000000,49,0,35,0
1696,Valencia,1696,3933,0.273124997815000,0,63,63,5.069158403250000,11.463748995900000,19937.000000000000000,61,0,48,0
1697,Valley,1697,41034,2.849583310540000,0,58,58,0.503558025052000,2.800798094230000,20663.000000000000000,54,0,39,0
1698,Van Buren,1698,8151,0.566041662138000,0,58,58,6.146975831190000,8.246329698540000,50104.000000000000000,55,0,57,5
1699,Van Wert,1699,1631,0.113263887983000,0,55,55,9.700183936240000,9.213270822840000,15821.000000000000000,50,7,31,8
1700,Van Zandt,1700,3119,0.216597220489000,0,59,59,8.226354600830000,7.249021639700000,25658.000000000000000,54,6,44,6
1701,Vance,1701,1007,0.069930554996100,0,62,62,15.045680238299999,14.269219471900000,15151.000000000000000,59,6,38,10
1702,Vanderburgh,1702,908,0.063055555051100,6,63,57,34.182819383300000,20.165822811700000,31038.000000000000000,58,62,35,33
1703,Venango,1703,2747,0.190763887363000,0,52,52,9.638514743360000,8.746189458690001,26477.000000000000000,49,7,44,8
1704,Ventura,1704,6777,0.470624996235000,0,63,63,14.079386159100000,20.752798888000001,95416.000000000000000,61,0,49,5
1705,Vermilion,1705,8075,0.560763884403000,0,61,61,7.980309597520000,10.928860132900001,64441.000000000000000,59,0,41,6
1706,Vermillion,1706,992,0.068888888337800,0,46,46,10.402217741899999,8.219795338340001,10319.000000000000000,42,6,36,8
1707,Vernon,1707,11339,0.787430549256000,0,59,59,5.006261575090000,7.591860673190000,56766.000000000000000,57,0,46,5
1708,Victoria,1708,3052,0.211944442749000,0,63,63,8.338138925290000,14.150601696900001,25448.000000000000000,60,0,43,0
1709,Vigo,1709,1610,0.111805554661000,0,62,62,21.348447204999999,18.369897079400001,34371.000000000000000,60,7,4,13
1710,Vilas,1710,4460,0.309722219744000,0,55,55,5.517937219730000,7.620770017210000,24610.000000000000000,50,0,52,5
1711,Vinton,1711,1620,0.112499999100000,0,29,29,1.776543209880000,4.289170157870000,2878.000000000000000,24,0,5,0
1712,Virginia Beach,1712,974,0.067638888347800,0,63,63,40.606776180700002,24.854781419700000,39551.000000000000000,60,63,4,58
1713,Volusia,1713,4144,0.287777775476000,0,63,63,20.497586872599999,21.132362187599998,84942.000000000000000,61,5,28,8
1714,Wabash,1714,2557,0.177569443024000,0,59,59,9.031677747360000,8.965331788180000,23094.000000000000000,57,7,51,7
1715,Wabasha,1715,2291,0.159097220949000,0,48,48,8.825403753820000,5.683418779090000,20219.000000000000000,43,7,35,7
1716,Wabaunsee,1716,3110,0.215972220494000,0,26,26,1.254019292600000,2.855317415460000,3900.000000000000000,15,0,26,0
1717,Wade Hampton,1717,114945,7.982291602810000,0,15,15,0.046430901735600,0.648263981508000,5337.000000000000000,11,0,15,0
1718,Wadena,1718,2351,0.163263887583000,0,56,56,6.178222033180000,7.713729769290000,14525.000000000000000,52,0,33,6
1719,Wagoner,1719,2235,0.155208332092000,0,63,63,12.327069351200000,13.378869317200000,27551.000000000000000,61,5,51,7
1720,Wahkiakum,1720,1130,0.078472221594400,0,22,22,1.133628318580000,2.917876261860000,1281.000000000000000,18,0,16,0
1721,Wake,1721,3186,0.221249998230000,6,63,57,46.765222850000001,17.699454230800001,148994.000000000000000,58,63,6,55
1722,Wakulla,1722,2166,0.150416665463000,0,46,46,3.529085872580000,6.234405016110000,7644.000000000000000,41,0,24,0
1723,Waldo,1723,3188,0.221388887118000,0,51,51,5.012860727730000,5.545027068590000,15981.000000000000000,42,0,34,5
1724,Walker,1724,7370,0.511805551461000,0,63,63,9.719538670280000,11.469925789500000,71633.000000000000000,61,0,52,7
1725,Walla Walla,1725,5591,0.388263885783000,0,62,62,3.212484349850000,8.712601233010000,17961.000000000000000,58,0,45,0
1726,Wallace,1726,3551,0.246597220249000,0,20,20,0.200225288651000,1.431102378770000,711.000000000000000,17,0,4,0
1727,Waller,1727,1799,0.124930554556000,0,63,63,13.889382990600000,12.174591206600001,24987.000000000000000,60,7,42,9
1728,Wallowa,1728,13568,0.942222214684000,0,28,28,0.180866745283000,1.431106397980000,2454.000000000000000,23,0,21,0
1729,Walsh,1729,5903,0.409930552276000,0,57,57,4.032017618160000,6.355269804610000,23801.000000000000000,51,0,41,0
1730,Walthall,1730,1386,0.096249999230000,0,41,41,5.772727272730000,4.224525476990000,8001.000000000000000,32,5,17,6
1731,Walton,1731,4965,0.344791663908000,0,61,61,9.802416918430000,13.156760108600000,48669.000000000000000,59,0,60,6
1732,Walworth,1732,5561,0.386180552466000,0,62,62,11.171372055399999,14.694403555499999,62124.000000000000000,60,0,61,0
1733,Wapello,1733,1769,0.122847221239000,0,61,61,11.225551158800000,12.262278950900001,19858.000000000000000,59,6,4,7
1734,Ward,1734,12252,0.850833326527000,0,63,63,6.534361736860000,11.564594292300001,80059.000000000000000,61,0,4,0
1735,Ware,1735,3208,0.222777775996000,0,62,62,3.713840399000000,11.263358728200000,11914.000000000000000,57,0,40,0
1736,Warren,1736,27503,1.909930540280000,0,63,63,9.782023779219999,13.359116512100000,269035.000000000000000,61,0,4,6
1737,Warrick,1737,1508,0.104722221384000,0,62,62,13.210212201599999,13.967192583199999,19921.000000000000000,60,5,4,7
1738,Wasatch,1738,4742,0.329305552921000,0,62,62,3.288485870940000,7.897104938680000,15594.000000000000000,58,0,47,0
1739,Wasco,1739,10271,0.713263883183000,0,61,61,0.698568785902000,3.833614360050000,7175.000000000000000,51,0,22,0
1740,Waseca,1740,1813,0.125902776771000,0,59,59,8.681191395480001,8.594041234900001,15739.000000000000000,51,6,44,7
1741,Washakie,1741,9444,0.655833328087000,0,53,53,0.658301567133000,3.316183207700000,6217.000000000000000,43,0,20,0
1742,Washburn,1742,3666,0.254583331297000,0,48,48,4.477905073650000,6.001516227560000,16416.000000000000000,43,0,29,5
1743,Washington,1743,100853,7.003680499530000,0,63,63,7.273675547580000,12.986968525600000,733572.000000000000000,62,0,3,0
1744,Washita,1744,3702,0.257083331277000,0,52,52,1.737979470560000,4.879029318400000,6434.000000000000000,40,0,25,0
1745,Washoe,1745,25947,1.801874985590000,0,63,63,2.730990095190000,10.249863930700000,70861.000000000000000,61,0,49,0
1746,Washtenaw,1746,2941,0.204236109477000,6,63,57,26.320639238399998,18.404265257399999,77409.000000000000000,58,9,6,19
1747,Watauga,1747,1172,0.081388888237800,0,62,62,11.910409556299999,12.825076525600000,13959.000000000000000,59,6,41,8
1748,Watonwan,1748,1879,0.130486110067000,0,54,54,6.928685471000000,7.326798879940000,13019.000000000000000,49,6,26,6
1749,Waukesha,1749,2364,0.164166665353000,9,63,54,45.691201353600000,15.409725336199999,108014.000000000000000,55,63,9,49
1750,Waupaca,1750,3192,0.221666664893000,0,58,58,13.020050125299999,10.023323627400000,41560.000000000000000,55,7,58,9
1751,Waushara,1751,2697,0.187291665168000,5,56,51,10.634779384500000,7.198783980800000,28682.000000000000000,50,7,33,8
1752,Wayne,1752,44642,3.100138864090000,0,63,63,8.761435419560000,15.742772718399999,391128.000000000000000,61,0,47,0
1753,Waynesboro,1753,56,0.003888888857780,17,59,42,46.053571428600002,11.807109908299999,2579.000000000000000,32,59,17,50
1754,Weakley,1754,2165,0.150347221019000,0,57,57,6.722863741340000,8.915868466150000,14555.000000000000000,52,0,38,5
1755,Webb,1755,11496,0.798333326947000,0,63,63,5.219641614470000,11.661107153800000,60005.000000000000000,61,0,4,0
1756,Weber,1756,2642,0.183472220754000,0,63,63,16.992429977299999,21.099471065800000,44894.000000000000000,61,0,4,8
1757,Webster,1757,15393,1.068958324780000,0,62,62,5.414279217830000,8.040755430939999,83342.000000000000000,60,0,62,5
1758,Weld,1758,15995,1.110763880000000,0,63,63,8.696092528920000,12.786577896000001,139094.000000000000000,61,0,55,5
1759,Wells,1759,7188,0.499166662673000,0,56,56,3.074986087920000,6.753434198200000,22103.000000000000000,54,0,38,0
1760,West Baton Rouge,1760,716,0.049722221824400,6,63,57,26.071229050300001,19.760555743499999,18667.000000000000000,58,8,34,16
1761,West Carroll,1761,1289,0.089513888172800,0,37,37,3.501939487980000,4.722085931040000,4514.000000000000000,28,0,19,5
1762,West Feliciana,1762,1518,0.105416665823000,0,47,47,6.598814229250000,8.826712580790000,10017.000000000000000,44,0,30,5
1763,Westchester,1763,1886,0.130972221174000,16,63,47,49.234358430500002,12.986460311300000,92856.000000000000000,47,63,16,53
1764,Westmoreland,1764,4973,0.345347219459000,0,61,61,21.594007641299999,16.295983533200001,107387.000000000000000,59,7,4,15
1765,Weston,1765,9997,0.694236105557000,0,55,55,0.527558267480000,3.271999016350000,5274.000000000000000,46,0,23,0
1766,Wetzel,1766,1408,0.097777776995600,0,49,49,6.258522727270000,7.121604939100000,8812.000000000000000,41,0,22,6
1767,Wexford,1767,2437,0.169236109757000,0,59,59,7.327041444400000,10.062797244000000,17856.000000000000000,55,0,44,6
1768,Wharton,1768,3790,0.263194442339000,0,60,60,4.862532981530000,9.173314799020000,18429.000000000000000,57,0,34,0
1769,Whatcom,1769,9969,0.692291661128000,0,60,60,4.822549904700000,10.693268051500000,48076.000000000000000,58,0,4,0
1770,Wheatland,1770,6237,0.433124996535000,0,29,29,0.201859868527000,1.700656694670000,1259.000000000000000,24,0,11,0
1771,Wheeler,1771,14057,0.976180547746000,0,49,49,1.380451020840000,4.409688705690000,19405.000000000000000,44,0,38,0
1772,White,1772,10076,0.699722216624000,0,62,62,8.120087336239999,8.934261559150000,81818.000000000000000,60,0,62,6
1773,White Pine,1773,34733,2.412013869590000,0,62,62,0.312843693318000,2.597759756930000,10866.000000000000000,56,0,34,0
1774,Whiteside,1774,2800,0.194444442889000,0,60,60,11.315000000000000,10.574770683100001,31682.000000000000000,57,6,43,7
1775,Whitfield,1775,1066,0.074027777185600,4,63,59,23.853658536600001,17.276016917600000,25428.000000000000000,60,7,4,18
1776,Whitley,1776,3009,0.208958331662000,0,60,60,10.720837487500001,11.180733789500000,32259.000000000000000,58,0,4,8
1777,Whitman,1777,9663,0.671041661298000,0,62,62,2.417572182550000,6.054652060560000,23361.000000000000000,58,0,46,0
1778,Wibaux,1778,3931,0.272986108927000,0,27,27,0.372424319512000,2.239578925030000,1464.000000000000000,23,0,17,0
1779,Wichita,1779,5113,0.355069441604000,0,63,63,5.897711715240000,14.419190870800000,30155.000000000000000,61,0,43,0
1780,Wicomico,1780,1445,0.100347221419000,0,63,63,16.017301038100001,16.567667003800000,23145.000000000000000,61,5,63,9
1781,Wilbarger,1781,3600,0.249999998000000,0,62,62,1.421111111110000,5.943614583820000,5116.000000000000000,46,0,31,0
1782,Wilcox,1782,4612,0.320277775216000,0,44,44,1.796834345190000,4.839367548560000,8287.000000000000000,41,0,34,0
1783,Wilkes,1783,4546,0.315694441919000,0,63,63,5.365156181260000,9.401278576759999,24390.000000000000000,60,0,45,0
1784,Wilkin,1784,3289,0.228402775951000,0,62,62,5.179993919120000,7.008691203550000,17037.000000000000000,50,0,32,6
1785,Wilkinson,1785,4052,0.281388886638000,0,57,57,3.266288252710000,6.996785240080000,13235.000000000000000,52,0,29,0
1786,Will,1786,3431,0.238263886983000,7,63,56,40.784902360799997,21.108602179300000,139933.000000000000000,57,63,7,46
1787,Willacy,1787,2134,0.148194443259000,0,58,58,3.720712277410000,7.979635059800000,7940.000000000000000,50,0,26,0
1788,Williams,1788,11366,0.789305549241000,0,63,63,22.585342248800000,14.979629308200000,256705.000000000000000,59,0,62,20
1789,Williamsburg,1789,3439,0.238819442534000,0,62,62,6.430357662110000,9.317710855150001,22114.000000000000000,59,0,43,6
1790,Williamson,1790,7844,0.544722217864000,0,63,63,19.451300357000001,19.555848438500000,152576.000000000000000,61,0,4,10
1791,Wilson,1791,8555,0.594097217469000,0,63,63,11.677849211000000,14.580725740200000,99904.000000000000000,61,0,4,8
