OID_,NAME_2,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
,Tillamook,1637,45441,2840062500.000000000000000,0.000000000000000,319.936401366999974,319.936401366999974,0.551903792864000,5.023532823820000,25079.060251499999140
,Tillman,1638,36631,2289437500.000000000000000,0.000000000000000,110.081382751000007,110.081382751000007,0.201422265036000,2.731612820900000,7378.298990549999871
,Tioga,1639,68904,4306500000.000000000000000,0.000000000000000,623.793090819999975,623.793090819999975,1.337002092220000,8.000766922500000,92124.792162099998677
,Tippah,1640,19037,1189812500.000000000000000,0.000000000000000,147.053314209000007,147.053314209000007,1.189303947170000,5.946895972770000,22640.779242399999930
,Tippecanoe,1641,20892,1305750000.000000000000000,0.000000000000000,1854.432250979999935,1854.432250979999935,8.819513301560001,43.400388024999998,184257.271895999991102
,Tipton,1642,30326,1895375000.000000000000000,0.000000000000000,426.538848877000021,426.538848877000021,2.681511430790000,12.985681316399999,81319.515650100001949
,Tishomingo,1643,18587,1161687500.000000000000000,0.000000000000000,177.204574584999989,177.204574584999989,1.057752086400000,5.037682749230000,19660.438029900000402
,Titus,1644,17344,1084000000.000000000000000,0.000000000000000,241.078277587999992,241.078277587999992,1.974528084730000,10.376765959200000,34246.215101599998889
,Todd,1645,114135,7133437500.000000000000000,0.000000000000000,194.250274657999995,194.250274657999995,0.412868266339000,3.631423977950000,47122.719578600001114
,Tolland,1646,17269,1079312500.000000000000000,0.000000000000000,1942.429687500000000,1942.429687500000000,9.227864270510000,34.540411080500000,159355.988087000005180
,Tom Green,1647,64424,4026500000.000000000000000,0.000000000000000,591.460937500000000,591.460937500000000,1.743445588130000,13.814441523999999,112319.738570000001346
,Tompkins,1648,20336,1271000000.000000000000000,0.000000000000000,1767.260253910000074,1767.260253910000074,5.064270278790000,30.373220121199999,102987.000388999993447
,Tooele,1649,302570,18910625000.000000000000000,0.000000000000000,398.835968018000017,398.835968018000017,0.226755489653000,5.420996830100000,68609.408504199993331
,Toole,1650,80958,5059875000.000000000000000,0.000000000000000,361.593719481999983,361.593719481999983,0.065574355130500,2.247892450700000,5308.768642650000402
,Toombs,1651,15352,959500000.000000000000000,0.000000000000000,226.315155029000010,226.315155029000010,1.791394046850000,8.804587959710000,27501.481407200000831
,Torrance,1652,138659,8666187500.000000000000000,0.000000000000000,194.671707153000000,194.671707153000000,0.115969876434000,1.838662100640000,16080.267096499999752
,Towner,1653,43135,2695937500.000000000000000,0.000000000000000,73.456634521500007,73.456634521500007,0.045721304358900,0.986944537444000,1972.188463519999914
,Towns,1654,7129,445562500.000000000000000,0.000000000000000,338.637176513999975,338.637176513999975,1.540137432100000,8.424844741530000,10979.639753499999642
,Traill,1655,35702,2231375000.000000000000000,0.000000000000000,146.665374756000006,146.665374756000006,0.220138126658000,2.854907915370000,7859.371397959999740
,Transylvania,1656,15822,988875000.000000000000000,0.000000000000000,234.949935912999990,234.949935912999990,2.201821621900000,10.510769723799999,34837.221701800001028
,Traverse,1657,24208,1513000000.000000000000000,0.000000000000000,87.864990234399997,87.864990234399997,0.134921600900000,1.798622085110000,3266.182114589999856
,Travis,1658,42917,2682312500.000000000000000,0.000000000000000,3787.260498050000024,3787.260498050000024,26.627572075500002,73.181330224299998,1142775.510759999975562
,Treasure,1659,40761,2547562500.000000000000000,0.000000000000000,38.937744140600003,38.937744140600003,0.015995862553200,0.433570764637000,652.007353532000025
,Trego,1660,37419,2338687500.000000000000000,0.000000000000000,75.358184814500007,75.358184814500007,0.075624192588700,1.414002526360000,2829.781662479999795
,Trempealeau,1661,30768,1923000000.000000000000000,0.000000000000000,167.708465576000009,167.708465576000009,0.958336190077000,5.944706868100000,29486.087896299999557
,Treutlen,1662,8399,524937500.000000000000000,0.000000000000000,215.577255248999990,215.577255248999990,0.814337703800000,5.406397499960000,6839.622374219999983
,Trigg,1663,19937,1246062500.000000000000000,0.000000000000000,123.392288207999997,123.392288207999997,0.759182570082000,4.515624925000000,15135.822899700000562
,Trimble,1664,6451,403187500.000000000000000,0.000000000000000,218.195114136000001,218.195114136000001,1.403073473700000,6.899743594960000,9051.226978849999796
,Trinity,1665,162718,10169875000.000000000000000,0.000000000000000,139.497802734000004,139.497802734000004,0.178074924179000,2.195286598770000,28975.995512599998619
,Tripp,1666,67052,4190750000.000000000000000,0.000000000000000,103.113815308000000,103.113815308000000,0.078105228536600,1.568615268030000,5237.111783829999695
,Troup,1667,18580,1161250000.000000000000000,0.000000000000000,535.804077148000033,535.804077148000033,3.822834194410000,15.336333970100000,71028.259332100002212
,Trousdale,1668,4642,290125000.000000000000000,0.000000000000000,151.547348021999994,151.547348021999994,1.725365702670000,7.910703441340000,8009.147591810000449
,Trumbull,1669,26414,1650875000.000000000000000,0.000000000000000,353.822052002000021,353.822052002000021,7.651305731540000,22.316659605200002,202101.589593000011519
,Tucker,1670,17542,1096375000.000000000000000,0.000000000000000,159.543655395999991,159.543655395999991,0.398808349668000,3.686192374940000,6995.896069880000141
,Tulare,1671,201329,12583062500.000000000000000,0.000000000000000,732.427612305000025,732.427612305000025,2.389912235130000,20.030340476500001,481158.640385999984574
,Tulsa,1672,24047,1502937500.000000000000000,0.000000000000000,1145.694580079999923,1145.694580079999923,25.475793246900000,53.078493040200001,612616.400207999977283
,Tunica,1673,19848,1240500000.000000000000000,0.000000000000000,301.796630859000004,301.796630859000004,0.577475996664000,7.405646037880000,11461.743581799999447
,Tuolumne,1674,94293,5893312500.000000000000000,0.000000000000000,1526.817260739999938,1526.817260739999938,0.585365556879000,9.121562733250000,55195.874454800003150
,Turner,1675,37664,2354000000.000000000000000,0.000000000000000,221.771301270000009,221.771301270000009,0.440773580749000,3.979530063110000,16601.296145299998898
,Tuscaloosa,1676,56157,3509812500.000000000000000,0.000000000000000,1259.304077150000012,1259.304077150000012,3.734680044520000,21.306832617200001,209728.427259999996750
,Tuscarawas,1677,23701,1481312500.000000000000000,0.000000000000000,353.817108153999982,353.817108153999982,3.896917677010000,15.571582488200001,92360.845862700007274
,Tuscola,1678,33725,2107812500.000000000000000,0.000000000000000,210.085571289000001,210.085571289000001,1.593250005760000,6.727104850270000,53732.356444099998043
,Twiggs,1679,15063,941437500.000000000000000,0.000000000000000,87.732460021999998,87.732460021999998,0.545095399174000,3.273891873140000,8210.771997760000886
,Twin Falls,1680,80100,5006250000.000000000000000,0.000000000000000,493.671966553000004,493.671966553000004,1.046265451550000,10.357110301000001,83805.862669499998447
,Tyler,1681,49846,3115375000.000000000000000,0.000000000000000,494.452545165999993,494.452545165999993,0.619179377466000,5.133556844930000,30863.615249200000108
,Tyrrell,1682,16250,1015625000.000000000000000,0.000000000000000,148.905197143999999,148.905197143999999,0.270197368889000,3.055684586750000,4390.707244440000068
,Uinta,1683,86548,5409250000.000000000000000,0.000000000000000,217.169998168999996,217.169998168999996,0.249794223029000,4.267760493760000,21619.190414699998655
,Uintah,1684,186191,11636937500.000000000000000,0.000000000000000,286.147125243999994,286.147125243999994,0.196612437411000,3.375454281690000,36607.466333900003519
,Ulster,1685,48293,3018312500.000000000000000,0.000000000000000,1008.327026369999999,1008.327026369999999,3.787807060020000,17.481307147900001,182924.566350000008242
,Umatilla,1686,134149,8384312500.000000000000000,0.000000000000000,846.433959961000028,846.433959961000028,0.582192129037000,8.250139121529999,78100.491918200001237
,Unicoi,1687,7727,482937500.000000000000000,0.000000000000000,362.831848144999981,362.831848144999981,2.387065748500000,12.292074572700001,18444.857038699999976
,Union,1688,536472,33529500000.000000000000000,0.000000000000000,1929.402587889999950,1929.402587889999950,2.194585083450000,20.537233513699999,1177333.448890000116080
,Upshur,1689,39444,2465250000.000000000000000,0.000000000000000,374.136657715000013,374.136657715000013,1.650363848360000,7.914794664760000,65096.951634899996861
,Upson,1690,13552,847000000.000000000000000,0.000000000000000,316.214355468999997,316.214355468999997,1.960219370440000,8.839051053990000,26564.892908199999511
,Upton,1691,51713,3232062500.000000000000000,0.000000000000000,103.292175293000000,103.292175293000000,0.063797867990500,1.492437603710000,3299.179147389999798
,Utah,1692,89047,5565437500.000000000000000,0.000000000000000,2021.418701170000077,2021.418701170000077,6.800668890400000,39.912683630899998,605579.162682999973185
,Uvalde,1693,65148,4071750000.000000000000000,0.000000000000000,241.791809081999986,241.791809081999986,0.404871853529000,5.119174885430000,26376.591513700001087
,Val Verde,1694,134792,8424500000.000000000000000,0.000000000000000,756.671325683999953,756.671325683999953,0.375510809505000,6.721464832470000,50615.853034799998568
,Valdez-Cordova,1695,1539495,96218437500.000000000000000,0.000000000000000,409.974304199000017,409.974304199000017,0.003939957534830,0.572826299242000,6065.544925080000212
,Valencia,1696,44487,2780437500.000000000000000,0.000000000000000,390.525085449000017,390.525085449000017,1.829818520950000,10.830539180900001,81403.136541600004421
,Valley,1697,387922,24245125000.000000000000000,0.000000000000000,186.743087768999999,186.743087768999999,0.057440076023400,1.404169727030000,22282.269171200001438
,Van Buren,1698,87742,5483875000.000000000000000,0.000000000000000,315.848480225000003,315.848480225000003,1.210188041060000,5.996096782150000,106184.319099000000278
,Van Wert,1699,17080,1067500000.000000000000000,0.000000000000000,219.724365234000004,219.724365234000004,1.642338384440000,9.127285492280000,28051.139606199998525
,Van Zandt,1700,35899,2243687500.000000000000000,0.000000000000000,203.402435303000004,203.402435303000004,1.524627987040000,7.142433136620000,54732.620106599999417
,Vance,1701,11151,696937500.000000000000000,0.000000000000000,373.502197265999996,373.502197265999996,4.090633102970000,16.195449348899999,45614.649731199999223
,Vanderburgh,1702,9883,617687500.000000000000000,0.000000000000000,449.924743652000018,449.924743652000018,18.377576221300000,41.717040812800001,181625.585794999991776
,Venango,1703,28438,1777375000.000000000000000,0.000000000000000,230.010299683000000,230.010299683000000,1.877738192070000,10.306072119200000,53399.118706200002634
,Ventura,1704,77105,4819062500.000000000000000,0.000000000000000,1301.634521480000103,1301.634521480000103,11.029252321600000,51.537550255900001,850410.500254999962635
,Vermilion,1705,91242,5702625000.000000000000000,0.000000000000000,1795.269165039999962,1795.269165039999962,1.516587584670000,10.983491477699999,138376.484400999994250
,Vermillion,1706,10766,672875000.000000000000000,0.000000000000000,132.254714965999995,132.254714965999995,1.466495321160000,7.449970147490000,15788.288627600000837
,Vernon,1707,124383,7773937500.000000000000000,0.000000000000000,376.416198730000019,376.416198730000019,0.825791705388000,6.680675588360000,102714.449691000001621
,Victoria,1708,36822,2301375000.000000000000000,0.000000000000000,458.585144043000014,458.585144043000014,2.372906961340000,15.936969063999999,87375.180130399996415
,Vigo,1709,17151,1071937500.000000000000000,0.000000000000000,1265.996337889999950,1265.996337889999950,6.293642868050000,25.972143521400000,107942.268830000000889
,Vilas,1710,42247,2640437500.000000000000000,0.000000000000000,260.026611328000001,260.026611328000001,0.505530283544000,3.796389349880000,21357.137888900000689
,Vinton,1711,17216,1076000000.000000000000000,0.000000000000000,148.015213012999993,148.015213012999993,0.790836969959000,4.607979777800000,13615.049274799999694
,Virginia Beach,1712,10737,671062500.000000000000000,0.000000000000000,1368.322387700000036,1368.322387700000036,40.704225201299998,77.801659681100006,437041.265986000013072
,Volusia,1713,49900,3118750000.000000000000000,0.000000000000000,1798.267089839999926,1798.267089839999926,10.298937765700000,29.983354444300002,513916.994509999989532
,Wabash,1714,26919,1682437500.000000000000000,0.000000000000000,249.045745850000003,249.045745850000003,1.596562023020000,9.027228531130000,42977.853097599996545
,Wabasha,1715,22652,1415750000.000000000000000,0.000000000000000,212.162307738999999,212.162307738999999,0.949066434309000,6.833809298030000,21498.252870000000257
,Wabaunsee,1716,33158,2072375000.000000000000000,0.000000000000000,104.266456603999998,104.266456603999998,0.212301022552000,2.266717354910000,7039.477305770000385
,Wade Hampton,1717,723196,45199750000.000000000000000,0.000000000000000,186.216705321999996,186.216705321999996,0.010016620685500,0.819368070759000,7243.980013280000094
,Wadena,1718,22401,1400062500.000000000000000,0.000000000000000,187.859817504999995,187.859817504999995,0.603477405502000,4.692982476830000,13518.497360699999263
