OBJECTID,NAME_2,ZONE_CODE,COUNT_nl,AREA_nl,MIN_nl,MAX_nl,RANGE_nl,MEAN_nl,STD_nl,SUM_nl,VARIETY_nl,MAJORITY_nl,MINORITY_nl,MEDIAN_nl,COUNT_P,AREA_p,MIN_pop,MAX_pop,RANGE_pop,MEAN_pop,STD_pop,SUM_pop
1588,Sublette,1588,20241,1.405624989,0,47,47,0.816264019,3.342108546,16522,41,0,37,0,204756,12797250000,0,419.606842,419.606842,0.065207502,1.94682738,13351.6272
1589,Suffolk,1589,5485,0.380902775,0,63,63,36.60401094,22.24896794,200773,61,63,4,37,57768,3610500000,0,2818.80835,2818.80835,40.27012233,102.0391555,2326324.427
1590,Sullivan,1590,14103,0.979374992,0,62,62,8.279798624,11.44607733,116770,60,0,4,6,146760,9172500000,0,671.460083,671.460083,2.148001767,11.14909441,315240.7394
1591,Sully,1591,4575,0.317708331,0,31,31,0.330491803,2.091580645,1512,26,0,14,0,44570,2785625000,0,64.03816986,64.03816986,0.029460106,0.789064911,1313.036912
1592,Summers,1592,1391,0.096597221,0,23,23,1.550682962,3.475929022,2157,19,0,13,0,15153,947062500,0,1116.78833,1116.78833,0.889453173,10.51358257,13477.88394
1593,Summit,1593,11570,0.803472216,0,63,63,11.37026793,19.76202799,131554,61,0,4,0,121297,7581062500,0,794.7056885,794.7056885,4.992237652,22.8993848,605543.4504
1594,Sumner,1594,6537,0.45395833,0,61,61,8.440569068,14.78486362,55176,59,0,4,0,71618,4476125000,0,629.2578735,629.2578735,2.789039218,14.2045399,199745.4107
1595,Sumter,1595,9527,0.661597217,0,63,63,9.294006508,13.87302965,88544,61,0,45,6,110879,6929937500,0,8256.295898,8256.295898,2.476779539,28.31102878,274622.8385
1596,Sunflower,1596,2541,0.176458332,0,60,60,4.846910665,8.588531205,12316,57,0,36,0,29335,1833437500,0,3473.146729,3473.146729,0.922767116,21.75879462,27069.37335
1597,Surry,1597,3090,0.214583332,0,63,63,10.59708738,10.62636055,32745,61,6,53,7,33991,2124437500,0,207.7759094,207.7759094,2.389903491,9.333491292,81235.20955
1598,Susquehanna,1598,3319,0.230486109,0,35,35,9.886110274,4.468123842,32812,32,8,34,9,34405,2150312500,0,196.8980865,196.8980865,1.254206972,6.124205937,43150.99087
1599,Sussex,1599,7694,0.534305551,0,63,63,16.23147907,14.25133094,124885,61,0,63,11,82406,5150375000,0,736.6158447,736.6158447,4.634723075,17.1761239,381928.9897
1600,Sutter,1600,2356,0.16361111,0,63,63,7.277164686,11.24952388,17145,58,0,40,5,25284,1580250000,0,1035.589478,1035.589478,4.064676596,26.95391904,102771.2831
1601,Sutton,1601,5000,0.347222219,0,49,49,0.4532,3.008157203,2266,34,0,18,0,59276,3704750000,0,208.4036407,208.4036407,0.069313747,1.970640706,4108.641676
1602,Suwannee,1602,2424,0.168333332,0,58,58,7.528877888,6.821993485,18250,51,5,27,6,28875,1804687500,0,258.3758545,258.3758545,1.556116693,8.191335179,44932.86952
1603,Swain,1603,1999,0.138819443,0,53,53,2.377188594,6.057321642,4752,43,0,22,0,22471,1404437500,0,482.770874,482.770874,0.650461964,6.758976406,14616.5308
1604,Sweet Grass,1604,8055,0.559374996,0,30,30,0.320173805,1.885001461,2579,24,0,24,0,77297,4831062500,0,103.6148224,103.6148224,0.047138506,1.244298301,3643.665127
1605,Sweetwater,1605,42233,2.932847199,0,63,63,1.227878673,5.22361674,51857,61,0,53,0,434879,27179937500,0,415.3722534,415.3722534,0.10759814,3.518985489,46792.17135
1606,Swift,1606,3204,0.222499998,0,55,55,4.66011236,7.414953982,14931,50,0,27,0,31164,1947750000,0,132.3677368,132.3677368,0.280889746,3.061017577,8753.648035
1607,Swisher,1607,3276,0.227499998,0,56,56,1.296398046,4.743133251,4247,42,0,17,0,37332,2333250000,0,336.6811218,336.6811218,0.199461865,3.554293276,7446.31036
1608,Switzerland,1608,880,0.061111111,0,58,58,8.946590909,10.39572081,7873,49,6,43,6,9321,582562500,0,223.0617828,223.0617828,1.218711609,6.413116569,11359.6109
1609,Talbot,1609,2507,0.174097221,0,61,61,6.584762665,9.221615273,16508,56,0,32,6,27688,1730500000,0,350.6104431,350.6104431,1.672760564,9.540190036,46315.3945
1610,Taliaferro,1610,709,0.049236111,0,14,14,1.098730606,2.635091619,779,12,0,14,0,8105,506562500,0,43.21205902,43.21205902,0.190638527,1.503589301,1545.12526
1611,Talladega,1611,2784,0.193333332,0,61,61,13.42744253,13.32266109,37382,58,0,51,9,31907,1994187500,0,545.472168,545.472168,2.60513447,10.90636777,83122.02554
1612,Tallahatchie,1612,2419,0.16798611,0,43,43,1.937577511,4.927988009,4687,35,0,27,0,27517,1719812500,0,1344.734497,1344.734497,0.562794728,11.31776878,15486.42254
1613,Tallapoosa,1613,2727,0.189374998,0,61,61,6.526219289,9.766505316,17797,56,0,47,6,31862,1991375000,0,220.2283783,220.2283783,1.290536031,6.545093603,41119.05902
1614,Tama,1614,2954,0.205138887,0,54,54,8.049424509,6.092515804,23778,47,6,37,6,29964,1872750000,0,164.9445801,164.9445801,0.580115949,4.849054556,17382.5943
1615,Taney,1615,2457,0.170624999,0,63,63,8.097680098,14.44530696,19896,61,0,36,0,27034,1689625000,0,307.8829956,307.8829956,2.156944931,11.01443267,58310.84926
1616,Tangipahoa,1616,2920,0.202777776,0,63,63,15.7109589,15.86145117,45876,60,6,46,8,34263,2141437500,0,446.6453247,446.6453247,3.842655988,14.1071316,131660.9221
1617,Taos,1617,8296,0.576111107,0,61,61,1.381870781,5.163856024,11464,55,0,32,0,91695,5730937500,0,195.6018677,195.6018677,0.372551241,3.846998317,34161.08602
1618,Tarrant,1618,3193,0.221736109,7,63,56,57.40275603,11.88044705,183287,57,63,8,63,37145,2321562500,0,1654.51062,1654.51062,53.82809736,86.316297,1999444.676
1619,Tate,1619,1512,0.104999999,0,59,59,8.398809524,8.179554047,12699,52,6,24,7,17104,1069000000,0,376.9702148,376.9702148,1.785933462,10.02362018,30546.60594
1620,Tattnall,1620,1739,0.120763888,0,56,56,6.518688902,8.403706246,11336,49,0,43,5,20354,1272125000,0,1571.005859,1571.005859,1.326280344,14.95693769,26995.11013
1621,Taylor,1621,16397,1.138680546,0,63,63,4.943831189,10.36644934,81064,62,0,3,0,179250,11203125000,0,2812.371338,2812.371338,1.308840183,12.20569072,234609.6028
1622,Tazewell,1622,4561,0.316736109,0,63,63,12.90725718,15.80760067,58870,60,0,43,7,48787,3049187500,0,495.8870239,495.8870239,3.735832898,16.92810062,182260.0796
1623,Tehama,1623,11593,0.805069438,0,63,63,1.410678858,5.359497109,16354,59,0,33,0,122337,7646062500,0,609.8240967,609.8240967,0.545041584,6.325150955,66678.75225
1624,Telfair,1624,1573,0.10923611,0,58,58,2.441830896,7.843994124,3841,47,0,23,0,18469,1154312500,0,619.7151489,619.7151489,1.045831294,10.28858526,19315.45817
1625,Teller,1625,2170,0.150694443,0,56,56,4.680184332,8.84219169,10156,54,0,30,0,23373,1460812500,0,331.4015808,331.4015808,1.054874382,7.374995806,24655.57893
1626,Tensas,1626,2290,0.159027777,0,15,15,0.725327511,2.269239047,1661,13,0,13,0,26702,1668875000,0,108.1707459,108.1707459,0.173287771,2.267478418,4627.130048
1627,Terrebonne,1627,4920,0.341666664,0,63,63,7.697560976,13.74610049,37872,61,0,37,4,58261,3641312500,0,592.2234497,592.2234497,1.963498949,13.25524215,114395.4123
1628,Terrell,1628,9468,0.657499995,0,57,57,0.600549218,3.251746746,5686,45,0,21,0,112252,7015750000,0,157.7824554,157.7824554,0.084001444,1.845948822,9429.330139
1629,Terry,1629,3162,0.219583332,0,63,63,1.734029096,6.408242006,5483,53,0,24,0,36840,2302500000,0,289.9110413,289.9110413,0.338693243,5.082542512,12477.45907
1630,Teton,1630,29766,2.067083317,0,60,60,0.726936774,3.41066257,21638,54,0,46,0,288480,18030000000,0,602.5682983,602.5682983,0.144599198,3.40479985,41713.9766
1631,Texas,1631,12104,0.840555549,0,62,62,1.697868473,5.352774026,20551,58,0,41,0,133603,8350187500,0,925.2089844,925.2089844,0.356039923,5.224762661,47568.00185
1632,Thayer,1632,2268,0.157499999,0,47,47,2.217813051,5.56825534,5030,37,0,23,0,23726,1482875000,0,86.13126373,86.13126373,0.202242638,2.342389381,4798.408829
1633,Thomas,1633,9013,0.625902773,0,62,62,2.638744036,7.637142523,23783,60,0,41,0,96974,6060875000,0,249.8021698,249.8021698,0.553647178,5.424590951,53689.38144
1634,Throckmorton,1634,3292,0.228611109,0,18,18,0.173754557,1.303865222,572,14,0,11,0,37939,2371187500,0,68.11393738,68.11393738,0.040342411,0.821425729,1530.550738
1635,Thurston,1635,4855,0.337152775,0,62,62,10.58908342,14.25165336,51410,60,0,49,6,46771,2923187500,0,789.5001831,789.5001831,6.030416975,23.4316455,282048.6323
1636,Tift,1636,945,0.065624999,0,63,63,17.46031746,16.06747551,16500,58,7,43,10,11180,698750000,0,586.7373047,586.7373047,3.633234183,15.96231524,40619.55817
1637,Tillamook,1637,4721,0.32784722,0,43,43,1.313492904,3.75572797,6201,35,0,21,0,45441,2840062500,0,319.9364014,319.9364014,0.551903793,5.023532824,25079.06025
1638,Tillman,1638,3219,0.223541665,0,52,52,1.078595837,4.361681663,3472,38,0,15,0,36631,2289437500,0,110.0813828,110.0813828,0.201422265,2.731612821,7378.298991
1639,Tioga,1639,6757,0.469236107,0,52,52,6.064525677,6.842093757,40978,49,0,48,6,68904,4306500000,0,623.7930908,623.7930908,1.337002092,8.000766923,92124.79216
1640,Tippah,1640,1700,0.118055555,0,54,54,5.525294118,7.043558273,9393,43,0,25,5,19037,1189812500,0,147.0533142,147.0533142,1.189303947,5.946895973,22640.77924
1641,Tippecanoe,1641,2010,0.139583332,0,63,63,18.19800995,17.90507296,36578,60,7,46,10,20892,1305750000,0,1854.432251,1854.432251,8.819513302,43.40038802,184257.2719
1642,Tipton,1642,2762,0.191805554,0,57,57,10.42251991,9.498159417,28787,55,8,57,8,30326,1895375000,0,426.5388489,426.5388489,2.681511431,12.98568132,81319.51565
1643,Tishomingo,1643,1616,0.112222221,0,46,46,5.813118812,6.559021916,9394,39,0,34,5,18587,1161687500,0,177.2045746,177.2045746,1.057752086,5.037682749,19660.43803
1644,Titus,1644,1506,0.104583332,0,63,63,9.927622842,12.54016418,14951,60,0,41,6,17344,1084000000,0,241.0782776,241.0782776,1.974528085,10.37676596,34246.2151
1645,Todd,1645,11420,0.793055549,0,54,54,4.135639229,5.903655067,47229,51,0,37,0,114135,7133437500,0,194.2502747,194.2502747,0.412868266,3.631423978,47122.71958
1646,Tolland,1646,1667,0.115763888,5,61,56,23.00179964,12.83107437,38344,57,19,44,20,17269,1079312500,0,1942.429688,1942.429688,9.227864271,34.54041108,159355.9881
1647,Tom Green,1647,5471,0.379930553,0,62,62,4.42277463,11.93777753,24197,59,0,34,0,64424,4026500000,0,591.4609375,591.4609375,1.743445588,13.81444152,112319.7386
1648,Tompkins,1648,2012,0.139722221,0,60,60,13.36083499,11.39822354,26882,57,7,41,10,20336,1271000000,0,1767.260254,1767.260254,5.064270279,30.37322012,102987.0004
1649,Tooele,1649,28876,2.005277762,0,63,63,1.421007065,5.339929802,41033,61,0,51,0,302570,18910625000,0,398.835968,398.835968,0.22675549,5.42099683,68609.4085
1650,Toole,1650,8985,0.623958328,0,56,56,0.564830273,3.562690585,5075,47,0,21,0,80958,5059875000,0,361.5937195,361.5937195,0.065574355,2.247892451,5308.768643
1651,Toombs,1651,1317,0.091458333,0,62,62,9.293090357,12.34282712,12239,58,5,37,6,15352,959500000,0,226.315155,226.315155,1.791394047,8.80458796,27501.48141
1652,Torrance,1652,12232,0.849444438,0,59,59,0.678629823,3.443196126,8301,52,0,24,0,138659,8666187500,0,194.6717072,194.6717072,0.115969876,1.838662101,16080.2671
1653,Towner,1653,4785,0.332291664,0,41,41,0.80522466,3.173969012,3853,32,0,21,0,43135,2695937500,0,73.45663452,73.45663452,0.045721304,0.986944537,1972.188464
1654,Towns,1654,639,0.044375,0,41,41,6.297339593,7.768914571,4024,33,0,4,5,7129,445562500,0,338.6371765,338.6371765,1.540137432,8.424844742,10979.63975
1655,Traill,1655,3823,0.265486109,0,51,51,4.580695789,7.108273932,17512,48,0,36,0,35702,2231375000,0,146.6653748,146.6653748,0.220138127,2.854907915,7859.371398
1656,Transylvania,1656,1408,0.097777777,0,55,55,5.317471591,8.591713197,7487,49,0,25,4,15822,988875000,0,234.9499359,234.9499359,2.201821622,10.51076972,34837.2217
1657,Traverse,1657,2509,0.17423611,0,35,35,1.453965723,4.129525697,3648,29,0,24,0,24208,1513000000,0,87.86499023,87.86499023,0.134921601,1.798622085,3266.182115
1658,Travis,1658,3616,0.251111109,0,63,63,34.77820796,22.01105994,125758,60,63,5,33,42917,2682312500,0,3787.260498,3787.260498,26.62757208,73.18133022,1142775.511
1659,Treasure,1659,4273,0.296736109,0,9,9,0.112099228,0.822015194,479,7,0,4,0,40761,2547562500,0,38.93774414,38.93774414,0.015995863,0.433570765,652.0073535
1660,Trego,1660,3473,0.241180554,0,47,47,0.522315001,3.270267623,1814,35,0,12,0,37419,2338687500,0,75.35818481,75.35818481,0.075624193,1.414002526,2829.781662
1661,Trempealeau,1661,3128,0.21722222,0,53,53,8.756713555,6.790193843,27391,47,6,43,7,30768,1923000000,0,167.7084656,167.7084656,0.95833619,5.944706868,29486.0879
1662,Treutlen,1662,722,0.050138888,0,39,39,4.358725762,6.195576345,3147,32,0,18,5,8399,524937500,0,215.5772552,215.5772552,0.814337704,5.4063975,6839.622374
1663,Trigg,1663,1810,0.125694443,0,45,45,3.316022099,5.550035357,6002,37,0,23,0,19937,1246062500,0,123.3922882,123.3922882,0.75918257,4.515624925,15135.8229
1664,Trimble,1664,600,0.041666666,0,47,47,9.273333333,6.068384372,5564,36,6,27,7,6451,403187500,0,218.1951141,218.1951141,1.403073474,6.899743595,9051.226979
1665,Trinity,1665,15260,1.059722214,0,40,40,0.448492792,2.351800227,6844,36,0,31,0,162718,10169875000,0,139.4978027,139.4978027,0.178074924,2.195286599,28975.99551
1666,Tripp,1666,6716,0.466388885,0,52,52,0.537373437,3.248347252,3609,41,0,17,0,67052,4190750000,0,103.1138153,103.1138153,0.078105229,1.568615268,5237.111784
1667,Troup,1667,1604,0.111388888,0,63,63,16.31670823,16.215989,26172,60,6,30,10,18580,1161250000,0,535.8040771,535.8040771,3.822834194,15.33633397,71028.25933
1668,Trousdale,1668,423,0.029375,0,38,38,7.711583924,6.038257314,3262,29,6,16,6,4642,290125000,0,151.547348,151.547348,1.725365703,7.910703441,8009.147592
1669,Trumbull,1669,2524,0.175277776,5,62,57,25.36133122,18.18101518,64012,58,9,5,17,26414,1650875000,0,353.822052,353.822052,7.651305732,22.31665961,202101.5896
1670,Tucker,1670,1643,0.114097221,0,26,26,2.295800365,4.773522085,3772,24,0,20,0,17542,1096375000,0,159.5436554,159.5436554,0.39880835,3.686192375,6995.89607
1671,Tulare,1671,18169,1.261736101,0,63,63,5.143871429,11.03085581,93459,61,0,50,0,201329,12583062500,0,732.4276123,732.4276123,2.389912235,20.03034048,481158.6404
1672,Tulsa,1672,2183,0.151597221,6,63,57,41.51259734,22.09100616,90622,58,63,26,52,24047,1502937500,0,1145.69458,1145.69458,25.47579325,53.07849304,612616.4002
1673,Tunica,1673,1753,0.12173611,0,62,62,5.960068454,11.77026732,10448,58,0,4,0,19848,1240500000,0,301.7966309,301.7966309,0.577475997,7.405646038,11461.74358
1674,Tuolumne,1674,8693,0.603680551,0,56,56,1.396871046,4.834150283,12143,53,0,33,0,94293,5893312500,0,1526.817261,1526.817261,0.585365557,9.121562733,55195.87445
1675,Turner,1675,3610,0.250694442,0,59,59,4.06232687,6.936853615,14665,52,0,24,0,37664,2354000000,0,221.7713013,221.7713013,0.440773581,3.979530063,16601.29615
1676,Tuscaloosa,1676,4866,0.337916664,0,63,63,12.07603781,15.90831123,58762,61,0,4,7,56157,3509812500,0,1259.304077,1259.304077,3.734680045,21.30683262,209728.4273
1677,Tuscarawas,1677,2259,0.156874999,0,61,61,15.66135458,12.83714757,35379,58,7,61,11,23701,1481312500,0,353.8171082,353.8171082,3.896917677,15.57158249,92360.84586
1678,Tuscola,1678,3373,0.234236109,0,53,53,9.638897124,6.242604322,32512,49,7,48,8,33725,2107812500,0,210.0855713,210.0855713,1.593250006,6.72710485,53732.35644
1679,Twiggs,1679,1300,0.090277777,0,49,49,6.908461538,5.222886538,8981,30,5,34,6,15063,941437500,0,87.73246002,87.73246002,0.545095399,3.273891873,8210.771998
1680,Twin Falls,1680,7869,0.546458329,0,63,63,3.480620155,8.817189211,27389,60,0,57,0,80100,5006250000,0,493.6719666,493.6719666,1.046265452,10.3571103,83805.86267
1681,Tyler,1681,4308,0.299166664,0,50,50,2.782497679,5.250617869,11987,42,0,35,0,49846,3115375000,0,494.4525452,494.4525452,0.619179377,5.133556845,30863.61525
1682,Tyrrell,1682,1463,0.101597221,0,32,32,1.28024607,3.765612214,1873,25,0,17,0,16250,1015625000,0,148.9051971,148.9051971,0.270197369,3.055684587,4390.707244
1683,Uinta,1683,8400,0.583333329,0,63,63,2.893452381,7.244157251,24305,60,0,41,0,86548,5409250000,0,217.1699982,217.1699982,0.249794223,4.267760494,21619.19041
1684,Uintah,1684,17589,1.221458324,0,62,62,2.418159077,6.310973273,42533,60,0,49,0,186191,11636937500,0,286.1471252,286.1471252,0.196612437,3.375454282,36607.46633
1685,Ulster,1685,4713,0.327291664,0,61,61,11.07702101,11.73728476,52206,59,0,4,8,48293,3018312500,0,1008.327026,1008.327026,3.78780706,17.48130715,182924.5664
1686,Umatilla,1686,13966,0.969861103,0,61,61,2.18487756,6.816263825,30514,59,0,59,0,134149,8384312500,0,846.43396,846.43396,0.582192129,8.250139122,78100.49192
1687,Unicoi,1687,689,0.047847222,0,57,57,7.541364296,11.7140006,5196,50,0,17,5,7727,482937500,0,362.8318481,362.8318481,2.387065749,12.29207457,18444.85704
1688,Union,1688,49587,3.443541639,0,63,63,5.179119527,11.0043625,256817,61,0,47,0,536472,33529500000,0,1929.402588,1929.402588,2.194585083,20.53723351,1177333.449
1689,Upshur,1689,3507,0.243541665,0,59,59,7.818648417,8.265667574,27420,55,0,50,6,39444,2465250000,0,374.1366577,374.1366577,1.650363848,7.914794665,65096.95163
1690,Upson,1690,1180,0.081944444,0,61,61,7.602542373,11.65392901,8971,56,0,4,6,13552,847000000,0,316.2143555,316.2143555,1.96021937,8.839051054,26564.89291
1691,Upton,1691,4384,0.304444442,0,44,44,2.532618613,5.725736962,11103,40,0,4,0,51713,3232062500,0,103.2921753,103.2921753,0.063797868,1.492437604,3299.179147
1692,Utah,1692,8497,0.59006944,0,63,63,11.93268212,18.51432461,101392,61,0,4,5,89047,5565437500,0,2021.418701,2021.418701,6.80066889,39.91268363,605579.1627
1693,Uvalde,1693,5418,0.376249997,0,61,61,1.287559985,5.810403939,6976,55,0,4,0,65148,4071750000,0,241.7918091,241.7918091,0.404871854,5.119174885,26376.59151
1694,Val Verde,1694,11323,0.786319438,0,62,62,1.051223174,6.230537412,11903,59,0,29,0,134792,8424500000,0,756.6713257,756.6713257,0.37551081,6.721464832,50615.85303
1695,Valdez-Cordova,1695,235364,16.34472209,0,53,53,0.0658257,1.147411401,15493,49,0,35,0,1539495,96218437500,0,409.9743042,409.9743042,0.003939958,0.572826299,6065.544925
1696,Valencia,1696,3933,0.273124998,0,63,63,5.069158403,11.463749,19937,61,0,48,0,44487,2780437500,0,390.5250854,390.5250854,1.829818521,10.83053918,81403.13654
1697,Valley,1697,41034,2.849583311,0,58,58,0.503558025,2.800798094,20663,54,0,39,0,387922,24245125000,0,186.7430878,186.7430878,0.057440076,1.404169727,22282.26917
1698,Van Buren,1698,8151,0.566041662,0,58,58,6.146975831,8.246329699,50104,55,0,57,5,87742,5483875000,0,315.8484802,315.8484802,1.210188041,5.996096782,106184.3191
1699,Van Wert,1699,1631,0.113263888,0,55,55,9.700183936,9.213270823,15821,50,7,31,8,17080,1067500000,0,219.7243652,219.7243652,1.642338384,9.127285492,28051.13961
1700,Van Zandt,1700,3119,0.21659722,0,59,59,8.226354601,7.24902164,25658,54,6,44,6,35899,2243687500,0,203.4024353,203.4024353,1.524627987,7.142433137,54732.62011
1701,Vance,1701,1007,0.069930555,0,62,62,15.04568024,14.26921947,15151,59,6,38,10,11151,696937500,0,373.5021973,373.5021973,4.090633103,16.19544935,45614.64973
1702,Vanderburgh,1702,908,0.063055555,6,63,57,34.18281938,20.16582281,31038,58,62,35,33,9883,617687500,0,449.9247437,449.9247437,18.37757622,41.71704081,181625.5858
1703,Venango,1703,2747,0.190763887,0,52,52,9.638514743,8.746189459,26477,49,7,44,8,28438,1777375000,0,230.0102997,230.0102997,1.877738192,10.30607212,53399.11871
1704,Ventura,1704,6777,0.470624996,0,63,63,14.07938616,20.75279889,95416,61,0,49,5,77105,4819062500,0,1301.634521,1301.634521,11.02925232,51.53755026,850410.5003
1705,Vermilion,1705,8075,0.560763884,0,61,61,7.980309598,10.92886013,64441,59,0,41,6,91242,5702625000,0,1795.269165,1795.269165,1.516587585,10.98349148,138376.4844
1706,Vermillion,1706,992,0.068888888,0,46,46,10.40221774,8.219795338,10319,42,6,36,8,10766,672875000,0,132.254715,132.254715,1.466495321,7.449970147,15788.28863
1707,Vernon,1707,11339,0.787430549,0,59,59,5.006261575,7.591860673,56766,57,0,46,5,124383,7773937500,0,376.4161987,376.4161987,0.825791705,6.680675588,102714.4497
1708,Victoria,1708,3052,0.211944443,0,63,63,8.338138925,14.1506017,25448,60,0,43,0,36822,2301375000,0,458.585144,458.585144,2.372906961,15.93696906,87375.18013
1709,Vigo,1709,1610,0.111805555,0,62,62,21.3484472,18.36989708,34371,60,7,4,13,17151,1071937500,0,1265.996338,1265.996338,6.293642868,25.97214352,107942.2688
1710,Vilas,1710,4460,0.30972222,0,55,55,5.51793722,7.620770017,24610,50,0,52,5,42247,2640437500,0,260.0266113,260.0266113,0.505530284,3.79638935,21357.13789
